artist_name,artist_url,date,difficulty,duration,id,marketing_type,part,preset_id,rating,recording,song_name,status,tab_access_type,tab_url,tonality_name,tp_version,tracks,tuning,type,type_name,verified,version,version_description,votes
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404185062,,,1498191,,intro,2217.0,4.67174,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1498191,,0.0,,Standard,Tabs,Tab,0.0,2.0,,11
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404696534,intermediate,,1498989,,intro,2217.0,4.74718,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1498989,,0.0,,Standard,Tabs,Tab,0.0,3.0,,31
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404663221,intermediate,,1499667,,,2217.0,4.91187,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1499667,C,0.0,,Standard,Tabs,Tab,0.0,1.0,,1603
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1404718886,intermediate,,1499208,,,2217.0,4.92745,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1499208,,0.0,,Standard,Tabs,Tab,0.0,2.0,,19
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1411922356,novice,,1666623,,,2217.0,4.5851,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1666623,,0.0,,Standard,Tabs,Tab,0.0,3.0,,37
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1434019620,novice,,1743880,,,2217.0,4.44042,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1743880,,0.0,,Standard,Tabs,Tab,0.0,4.0,,7
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1437388294,,,1752237,,,2217.0,4.734,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1752237,,0.0,,Standard,Tabs,Tab,0.0,5.0,,3
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1465588189,,,1852748,,,2217.0,4.734,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_tabs_1852748,,0.0,,Standard,Tabs,Tab,0.0,6.0,,3
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1407400329,novice,,1508073,,,2217.0,4.49435,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_1508073,,1.0,,Standard,Pro,Guitar Pro,0.0,1.0,,14
Ed Sheeran,https://www.ultimate-guitar.com/artist/ed_sheeran_30232,1421092512,novice,,1699889,,,2217.0,4.79088,"{'is_acoustic': 0, 'tonality_name': '', 'performance': None, 'recording_artists': []}",Photograph,approved,public,https://tabs.ultimate-guitar.com/tab/ed_sheeran/photograph_guitar_pro_1699889,,2.0,,Standard,Pro,Guitar Pro,0.0,2.0,,62
